,g-city,g-rent,g-surf,g-rooms,t-city,t-max-rent,t-surf-min,t-rooms
11723,Köln,980.0,83.0,3.0,Köln,620.0,,
11724,Köln,550.0,50.0,,Köln,1400.0,,3.0
11725,Köln,860.0,62.0,2.0,Köln,1100.0,,
11726,Köln,1150.0,90.0,3.0,Köln,2500.0,,4.0
11727,Köln,480.0,30.0,1.0,Köln,1000.0,,2.0
11728,Köln,950.0,95.0,,Köln,600.0,,2.0
11729,Köln,630.0,63.0,3.0,Köln,550.0,,
11730,Köln,976.0,75.0,3.0,Köln,650.0,,1.0
11731,Köln,770.0,67.0,2.0,Köln,1200.0,,3.0
11732,Köln,405.0,25.0,1.0,Köln,850.0,,
11733,Köln,660.0,40.0,2.0,Köln,1350.0,,2.0
11734,Köln,420.0,34.0,1.0,Köln,651.0,,1.0
11735,Köln,570.0,55.0,2.0,Köln,1200.0,,3.0
11736,Köln,620.0,54.0,2.0,Köln,1500.0,,3.0
11737,Köln,530.0,47.0,2.0,Köln,600.0,,1.0
11738,Köln,870.0,70.0,2.0,Köln,1200.0,,3.0
11739,Köln,1250.0,85.0,2.0,Köln,1200.0,,
11740,Köln,950.0,70.0,,Köln,900.0,,
11741,Köln,450.0,40.0,1.0,Köln,750.0,,
11742,Köln,1300.0,105.0,3.0,Köln,2600.0,,4.0
11743,Köln,368.0,32.0,1.0,Köln,750.0,,2.0
11744,Köln,370.0,29.0,1.0,Köln,580.0,,
11745,Köln,960.0,80.0,3.0,Köln,2000.0,,2.0
11746,Köln,660.0,50.0,2.0,Köln,1000.0,,3.0
11747,Köln,900.0,67.0,,Köln,800.0,,1.0
11748,Köln,1220.0,94.0,,Köln,1200.0,,3.0
11749,Köln,895.0,74.0,3.0,Köln,500.0,,1.0
11750,Köln,610.0,62.0,2.0,Köln,550.0,,2.0
11751,Köln,638.0,61.0,2.0,Köln,1550.0,,3.0
11752,Köln,837.0,60.0,2.0,Köln,700.0,,1.0
11753,Köln,1300.0,100.0,3.0,Köln,1300.0,,2.0
11754,Köln,1000.0,85.0,3.0,Köln,800.0,,2.0
11755,Köln,600.0,48.0,2.0,Köln,1100.0,,
11756,Köln,750.0,60.0,,Köln,2500.0,,3.0
11757,Köln,500.0,65.0,3.0,Köln,600.0,,1.0
11758,Köln,435.0,33.0,1.0,Köln,1200.0,,2.0
11759,Köln,750.0,65.0,2.0,Köln,1000.0,,
11760,Köln,540.0,66.0,2.0,Potsdam,500.0,,1.0
11761,Köln,1050.0,70.0,2.0,Köln,900.0,,2.0
11762,Köln,1800.0,170.0,5.0,Köln,1600.0,,3.0
11763,Köln,330.0,37.0,,Köln,801.0,,1.0
11764,Köln,400.0,40.0,1.0,Köln,750.0,,
11765,Köln,570.0,38.0,2.0,Köln,1300.0,,2.0
11766,Köln,1250.0,95.0,,Köln,1000.0,,2.0
11767,Köln,1200.0,64.0,3.0,Köln,600.0,,2.0
11768,Köln,600.0,55.0,3.0,Köln,1800.0,,4.0
11769,Köln,830.0,64.0,3.0,Köln,800.0,,2.0
11770,Köln,750.0,53.0,2.0,Köln,1500.0,,3.0
11771,Köln,550.0,53.0,2.0,Köln,1200.0,,3.0
11772,Köln,872.0,77.0,3.0,Köln,1800.0,,3.0
11773,Köln,850.0,85.0,3.0,Köln,2000.0,,4.0
11774,Köln,800.0,86.0,3.0,Köln,800.0,,2.0
11775,Köln,900.0,68.0,2.0,Köln,1000.0,,
11776,Köln,728.0,50.0,2.0,Köln,1200.0,,2.0
11777,Köln,494.0,30.0,,Köln,700.0,,2.0
11778,Köln,720.0,45.0,2.0,Köln,600.0,,1.0
11779,Köln,1250.0,79.0,2.0,Köln,1100.0,,
11780,Köln,580.0,54.0,,Köln,850.0,,2.0
11781,Köln,850.0,51.0,2.0,Köln,1600.0,,3.0
11782,Köln,1057.0,65.0,,Köln,850.0,,2.0
11783,Köln,790.0,65.0,2.0,Köln,1300.0,,3.0
11784,Köln,850.0,79.0,3.0,Köln,1800.0,,3.0
11785,Köln,1550.0,112.0,4.0,Köln,3000.0,,4.0
11786,Köln,750.0,65.0,,Köln,600.0,,
11787,Köln,475.0,45.0,2.0,Köln,1500.0,,
11788,Köln,560.0,43.0,2.0,Köln,1000.0,,3.0
11789,Köln,1600.0,130.0,,Köln,950.0,,3.0
11790,Köln,570.0,45.0,2.0,Köln,900.0,,
11791,Köln,1200.0,73.0,3.0,Köln,1400.0,,3.0
11792,Köln,600.0,50.0,2.0,Köln,1200.0,,3.0
11793,Köln,1045.0,95.0,,Köln,2000.0,,4.0
11794,Köln,950.0,68.0,2.0,Köln,2000.0,,3.0
11795,Köln,1195.0,100.0,4.0,Köln,1000.0,,3.0
11796,Köln,600.0,50.0,2.0,Köln,1000.0,,3.0
11797,Köln,750.0,63.0,2.0,Köln,1300.0,,3.0
11798,Köln,410.0,46.0,1.0,Köln,700.0,,2.0
11799,Köln,1050.0,95.0,3.0,Köln,800.0,,2.0
11800,Köln,520.0,43.0,,Köln,1000.0,,2.0
11801,Köln,962.0,70.0,3.0,Köln,1200.0,,1.0
11802,Köln,350.0,30.0,,Köln,900.0,,2.0
11803,Köln,327.0,40.0,2.0,Köln,1000.0,,2.0
11804,Köln,720.0,65.0,3.0,Köln,1000.0,,
11805,Köln,600.0,60.0,2.0,Berlin,900.0,,1.0
11806,Köln,885.0,70.0,3.0,Köln,900.0,,
11807,Köln,800.0,60.0,2.0,Köln,1000.0,,3.0
11808,Köln,650.0,56.0,2.0,Köln,950.0,,2.0
11809,Köln,640.0,63.0,2.0,Köln,2000.0,,3.0
11810,Köln,410.0,40.0,2.0,Köln,1200.0,,2.0
11811,Köln,550.0,63.0,2.0,Köln,900.0,,3.0
11812,Köln,550.0,43.0,,Köln,2000.0,,3.0
11813,Köln,840.0,65.0,,Köln,1800.0,,4.0
11814,Köln,540.0,42.0,,Köln,750.0,,
11815,Köln,600.0,48.0,2.0,Köln,1600.0,,3.0
11816,Köln,770.0,72.0,2.0,Köln,520.0,,1.0
11817,Köln,850.0,63.0,2.0,Berlin,1500.0,,2.0
11818,Köln,1040.0,75.0,3.0,Köln,800.0,,2.0
11819,Köln,580.0,40.0,,Köln,750.0,,
11820,Köln,550.0,44.0,1.0,Köln,1100.0,,2.0
11821,Köln,500.0,45.0,2.0,Köln,950.0,,3.0
11822,Köln,420.0,40.0,2.0,Köln,750.0,,2.0
11823,Köln,420.0,36.0,,Köln,1000.0,,2.0
11824,Köln,961.0,105.0,4.0,Köln,1500.0,,2.0
11825,Köln,1280.0,92.0,3.0,Köln,1000.0,,1.0
11826,Köln,750.0,81.0,3.0,Köln,1400.0,,
11827,Köln,578.0,40.0,1.0,Köln,1450.0,,
11828,Köln,1200.0,78.0,3.0,Köln,850.0,,
11829,Köln,1070.0,62.0,,Köln,1750.0,,2.0
11830,Köln,400.0,33.0,1.0,Köln,800.0,,
11831,Köln,680.0,56.0,2.0,Köln,1800.0,,4.0
11832,Köln,550.0,40.0,2.0,Köln,1500.0,,
11833,Köln,800.0,70.0,2.0,Köln,2200.0,,3.0
11834,Köln,875.0,68.0,,Köln,2000.0,,4.0
11835,Köln,1146.0,96.0,3.0,Köln,900.0,,3.0
11836,Köln,800.0,72.0,3.0,Köln,800.0,,
11837,Köln,500.0,88.0,3.0,Köln,1500.0,,4.0
11838,Köln,454.0,63.0,2.0,Köln,1150.0,,3.0
11839,Köln,850.0,65.0,2.0,Köln,1000.0,,
11840,Köln,857.0,75.0,2.0,Köln,1000.0,,1.0
11841,Köln,620.0,40.0,2.0,Köln,1000.0,,2.0
11842,Köln,430.0,35.0,2.0,Köln,1300.0,,
11843,Köln,900.0,62.0,3.0,Köln,1000.0,,
11844,Köln,630.0,55.0,2.0,Köln,1500.0,,3.0
11845,Köln,1900.0,109.0,4.0,Köln,1300.0,,3.0
11846,Köln,1000.0,73.0,3.0,Köln,1000.0,,2.0
11847,Köln,770.0,52.0,2.0,Köln,1600.0,,3.0
11848,Köln,950.0,67.0,,Köln,400.0,,1.0
11849,Köln,500.0,50.0,2.0,Köln,900.0,,
11850,Köln,800.0,76.0,3.0,Köln,2100.0,,4.0
11851,Köln,1137.0,95.0,4.0,Köln,900.0,,3.0
11852,Köln,500.0,48.0,1.0,Köln,1500.0,,3.0
11853,Köln,579.0,44.0,2.0,Köln,400.0,,2.0
11854,Köln,1200.0,90.0,3.0,Köln,1000.0,,2.0
11855,Köln,850.0,65.0,,Köln,1300.0,,2.0
11856,Köln,370.0,37.0,,Düsseldorf,900.0,,2.0
11857,Köln,906.0,69.0,2.0,Freiburg im Breisgau,850.0,,2.0
11858,Köln,590.0,40.0,2.0,Köln,800.0,,2.0
11859,Köln,650.0,53.0,,Köln,1500.0,,3.0
11860,Köln,580.0,44.0,,Köln,1250.0,,3.0
11861,Köln,1250.0,94.0,3.0,Köln,1900.0,,2.0
11862,Köln,800.0,57.0,2.0,Köln,2500.0,,3.0
11863,Köln,790.0,56.0,,Köln,600.0,,
11864,Köln,1100.0,92.0,3.0,Köln,900.0,,
11865,Köln,610.0,65.0,2.0,Köln,1200.0,,
11866,Köln,1676.0,119.0,4.0,Köln,1000.0,,
11867,Köln,680.0,44.0,2.0,Köln,1200.0,,3.0
11868,Köln,870.0,74.0,3.0,Köln,1000.0,,
11869,Köln,1100.0,95.0,3.0,Köln,900.0,,2.0
11870,Köln,900.0,70.0,,Köln,800.0,,1.0
11871,Köln,935.0,60.0,,Köln,600.0,,1.0
11872,Köln,980.0,68.0,3.0,Köln,550.0,,2.0
11873,Köln,390.0,23.0,1.0,Berlin,500.0,,1.0
11874,Köln,500.0,46.0,2.0,Köln,1400.0,,3.0
11875,Köln,615.0,67.0,2.0,Köln,1600.0,,3.0
11876,Köln,1220.0,50.0,2.0,Köln,1500.0,,
11877,Köln,820.0,64.0,3.0,Köln,650.0,,2.0
11878,Köln,1470.0,98.0,3.0,Köln,2000.0,,4.0
11879,Köln,690.0,40.0,2.0,Köln,900.0,,2.0
11880,Köln,390.0,35.0,,Köln,1100.0,,2.0
11881,Köln,730.0,60.0,2.0,Köln,1350.0,,
11882,Köln,918.0,80.0,3.0,Köln,700.0,,3.0
11883,Köln,700.0,51.0,2.0,Köln,800.0,,2.0
11884,Köln,570.0,58.0,2.0,Köln,1200.0,,
11885,Köln,750.0,48.0,2.0,Köln,650.0,,1.0
11886,Köln,763.0,43.0,2.0,Berlin,750.0,,1.0
11887,Köln,770.0,64.0,2.0,Köln,1300.0,,3.0
11888,Köln,580.0,76.0,3.0,Köln,1300.0,,
11889,Köln,540.0,45.0,2.0,Köln,450.0,,1.0
11890,Köln,600.0,39.0,,Köln,700.0,,1.0
11891,Köln,540.0,25.0,1.0,Münster,550.0,,1.0
11892,Köln,1300.0,75.0,3.0,Köln,2000.0,,4.0
11893,Köln,800.0,65.0,2.0,Köln,850.0,,
11894,Köln,750.0,121.0,4.0,Köln,750.0,,1.0
11895,Köln,410.0,32.0,,Köln,800.0,,
11896,Köln,700.0,85.0,3.0,Köln,1100.0,,2.0
11897,Köln,1700.0,96.0,3.0,Köln,1400.0,,1.0
11898,Köln,1392.0,108.0,4.0,Köln,1200.0,,3.0
11899,Köln,442.0,53.0,3.0,Köln,1400.0,,3.0
11900,Köln,430.0,25.0,1.0,Köln,600.0,,1.0
11901,Köln,529.0,36.0,,Köln,900.0,,2.0
11902,Köln,600.0,62.0,2.0,Köln,1250.0,,3.0
11903,Köln,725.0,35.0,2.0,Köln,1300.0,,
11904,Köln,780.0,50.0,2.0,Köln,800.0,,2.0
11905,Köln,1030.0,75.0,2.0,Köln,1800.0,,3.0
11906,Köln,1000.0,78.0,,Köln,1600.0,,
11907,Köln,1000.0,73.0,3.0,Frankfurt am Main,1000.0,,3.0
11908,Köln,600.0,65.0,3.0,Köln,1200.0,,4.0
11909,Köln,462.0,55.0,2.0,Köln,1000.0,,3.0
11910,Köln,1140.0,86.0,3.0,Köln,900.0,,
11911,Köln,700.0,50.0,2.0,Köln,1500.0,,3.0
11912,Köln,1880.0,131.0,4.0,Köln,950.0,,2.0
11913,Köln,700.0,64.0,2.0,Köln,850.0,,2.0
11914,Köln,280.0,24.0,1.0,Köln,1200.0,,2.0
11915,Köln,450.0,35.0,1.0,Köln,1100.0,,
11916,Köln,1530.0,170.0,4.0,Köln,900.0,,2.0
11917,Köln,600.0,53.0,2.0,Köln,670.0,,
11918,Köln,425.0,40.0,1.0,Köln,600.0,,1.0
11919,Köln,1385.0,90.0,,Köln,3000.0,,4.0
11920,Köln,1460.0,88.0,2.0,Köln,1500.0,,3.0
11921,Köln,1200.0,72.0,3.0,Berlin,900.0,,1.0
11922,Köln,720.0,57.0,,Köln,1000.0,,1.0
11923,Köln,675.0,65.0,2.0,Köln,1000.0,,
11924,Köln,434.0,37.0,1.0,Frechen,1000.0,,3.0
11925,Köln,750.0,55.0,2.0,Köln,1800.0,,3.0
11926,Köln,600.0,45.0,2.0,Köln,1300.0,,
11927,Köln,560.0,46.0,2.0,Köln,10000.0,,2.0
11928,Köln,650.0,55.0,2.0,Köln,2000.0,,3.0
11929,Köln,690.0,55.0,2.0,Köln,1300.0,,3.0
11930,Köln,850.0,55.0,2.0,Köln,900.0,,3.0
11931,Köln,595.0,45.0,2.0,Köln,1000.0,,
11932,Köln,850.0,74.0,3.0,Köln,2500.0,,3.0
11933,Köln,1500.0,130.0,4.0,Köln,1400.0,,3.0
11934,Köln,600.0,52.0,3.0,Köln,1350.0,,3.0
11935,Köln,1020.0,73.0,,Köln,600.0,,1.0
11936,Köln,750.0,55.0,2.0,Köln,2300.0,,4.0
11937,Köln,610.0,50.0,2.0,Köln,1300.0,,3.0
11938,Köln,740.0,65.0,3.0,Köln,2200.0,,3.0
11939,Köln,850.0,64.0,3.0,Köln,2500.0,,3.0
11940,Köln,420.0,37.0,,Köln,1250.0,,
11941,Köln,800.0,80.0,2.0,Köln,1250.0,,2.0
11942,Köln,500.0,49.0,2.0,Köln,10000.0,,
11943,Köln,760.0,43.0,2.0,Köln,850.0,,2.0
11944,Köln,550.0,45.0,2.0,Köln,700.0,,1.0
11945,Köln,630.0,40.0,1.0,Köln,900.0,,2.0
11946,Köln,970.0,104.0,,Köln,1000.0,,2.0
11947,Köln,1300.0,86.0,3.0,Köln,1000.0,,3.0
11948,Köln,360.0,28.0,1.0,Köln,450.0,,1.0
11949,Köln,1000.0,75.0,3.0,Köln,1900.0,,4.0
11950,Köln,630.0,60.0,2.0,Köln,1300.0,,
11951,Köln,400.0,35.0,,Köln,1000.0,,1.0
11952,Köln,700.0,50.0,,Köln,980.0,,2.0
11953,Köln,1080.0,75.0,2.0,Köln,2000.0,,2.0
11954,Köln,750.0,77.0,,Köln,1500.0,,
11955,Köln,750.0,86.0,3.0,Köln,700.0,,2.0
11956,Köln,350.0,28.0,1.0,Köln,600.0,,1.0
11957,Köln,450.0,34.0,,Köln,1000.0,,2.0
11958,Köln,780.0,65.0,,Köln,1500.0,,3.0
11959,Köln,900.0,63.0,2.0,Köln,1400.0,,3.0
11960,Köln,380.0,35.0,,Köln,950.0,,2.0
11961,Köln,725.0,72.0,,Köln,1000.0,,
11962,Köln,800.0,60.0,2.0,Köln,1150.0,,3.0
11963,Köln,760.0,59.0,2.0,Köln,1000.0,,3.0
11964,Köln,436.0,27.0,1.0,Köln,800.0,,1.0
11965,Köln,750.0,62.0,2.0,Köln,2000.0,,
11966,Köln,600.0,40.0,2.0,Köln,1400.0,,2.0
11967,Köln,720.0,65.0,2.0,Köln,1200.0,,3.0
11968,Köln,790.0,75.0,3.0,Köln,360.0,,1.0
11969,Köln,600.0,60.0,2.0,Köln,1100.0,,2.0
11970,Köln,900.0,66.0,2.0,Köln,1500.0,,3.0
11971,Köln,600.0,65.0,,Köln,1300.0,,3.0
11972,Köln,1200.0,80.0,3.0,Köln,2650.0,,4.0
11973,Köln,1650.0,125.0,3.0,Köln,3500.0,,4.0
11974,Köln,580.0,53.0,1.0,Köln,750.0,,2.0
11975,Köln,2700.0,150.0,4.0,Köln,1500.0,,2.0
11976,Köln,640.0,51.0,3.0,Berlin,800.0,,2.0
11977,Köln,600.0,45.0,,Köln,1000.0,,2.0
11978,Köln,900.0,105.0,3.0,Köln,1200.0,,3.0
11979,Köln,500.0,43.0,2.0,Köln,1200.0,,2.0
11980,Köln,575.0,62.0,2.0,Köln,750.0,,2.0
11981,Köln,650.0,55.0,2.0,Köln,2000.0,,3.0
11982,Köln,1000.0,98.0,,Köln,600.0,,2.0
11983,Köln,500.0,46.0,,Köln,800.0,,2.0
11984,Köln,460.0,37.0,1.0,Köln,750.0,,
11985,Köln,410.0,38.0,2.0,Köln,1100.0,,2.0
11986,Köln,600.0,50.0,2.0,Köln,1500.0,,3.0
11987,Köln,960.0,61.0,2.0,Köln,2000.0,,3.0
11988,Köln,1080.0,106.0,4.0,Köln,900.0,,2.0
11989,Köln,1200.0,40.0,2.0,Köln,1300.0,,2.0
11990,Köln,360.0,32.0,1.0,Köln,1200.0,,3.0
11991,Köln,2000.0,95.0,3.0,Köln,1000.0,,2.0
11992,Köln,720.0,40.0,2.0,Köln,700.0,,2.0
11993,Köln,790.0,44.0,2.0,Köln,1000.0,,2.0
11994,Köln,570.0,58.0,2.0,Köln,1400.0,,3.0
11995,Köln,850.0,81.0,3.0,Köln,800.0,,2.0
11996,Köln,820.0,64.0,2.0,Köln,1500.0,,3.0
11997,Köln,1200.0,115.0,,Köln,2500.0,,5.0
11998,Köln,960.0,68.0,3.0,Köln,1600.0,,4.0
11999,Köln,500.0,31.0,1.0,Köln,850.0,,3.0
12000,Köln,740.0,59.0,3.0,Köln,1000.0,,
12001,Köln,570.0,55.0,,Köln,950.0,,3.0
12002,Köln,690.0,45.0,1.0,Köln,1300.0,,2.0
12003,Köln,500.0,56.0,2.0,Köln,850.0,,3.0
12004,Köln,1000.0,90.0,,Köln,1500.0,,4.0
12005,Köln,950.0,86.0,,Köln,900.0,,2.0
12006,Köln,1100.0,60.0,3.0,Köln,1150.0,,3.0
12007,Köln,490.0,36.0,,Köln,900.0,,
12008,Köln,750.0,58.0,2.0,Köln,500.0,,1.0
12009,Köln,705.0,78.0,,Köln,1500.0,,4.0
12010,Köln,780.0,73.0,3.0,Köln,1500.0,,4.0
12011,Köln,860.0,86.0,,Köln,1500.0,,4.0
12012,Köln,980.0,72.0,3.0,Köln,1700.0,,1.0
12013,Köln,575.0,53.0,2.0,Köln,1500.0,,3.0
12014,Köln,500.0,60.0,2.0,Köln,1100.0,,3.0
12015,Köln,420.0,40.0,2.0,Köln,1000.0,,2.0
12016,Köln,950.0,66.0,2.0,Köln,600.0,,1.0
12017,Köln,820.0,67.0,3.0,Köln,600.0,,
12018,Köln,600.0,43.0,2.0,Köln,750.0,,
12019,Köln,1.0,200.0,5.0,Köln,700.0,,
12020,Köln,1184.0,70.0,3.0,Köln,2000.0,,4.0
12021,Köln,550.0,55.0,3.0,Köln,1500.0,,
12022,Köln,740.0,58.0,3.0,Köln,1400.0,,3.0
12023,Köln,1200.0,90.0,3.0,Köln,800.0,,2.0
12024,Köln,550.0,45.0,2.0,Köln,1500.0,,2.0
12025,Köln,600.0,54.0,,Köln,1000.0,,3.0
12026,Köln,765.0,45.0,2.0,Köln,1100.0,,3.0
12027,Köln,795.0,62.0,,Köln,1700.0,,2.0
12028,Köln,800.0,40.0,2.0,Köln,1800.0,,3.0
12029,Köln,950.0,70.0,1.0,Erftstadt,2000.0,,1.0
12030,Köln,850.0,85.0,,Hamburg,2200.0,,3.0
12031,Köln,1200.0,90.0,3.0,Köln,2500.0,,3.0
12032,Köln,590.0,65.0,,Köln,1200.0,,3.0
12033,Köln,1020.0,86.0,3.0,Köln,1200.0,,
12034,Köln,2000.0,117.0,4.0,Köln,2000.0,,3.0
12035,Köln,1050.0,84.0,3.0,Köln,800.0,,2.0
12036,Köln,930.0,70.0,3.0,Köln,1700.0,,
12037,Köln,815.0,55.0,2.0,Köln,1200.0,,3.0
12038,Köln,885.0,82.0,3.0,Köln,1500.0,,2.0
12039,Köln,1985.0,130.0,3.0,Köln,1500.0,,3.0
12040,Köln,1100.0,75.0,3.0,Köln,2000.0,,4.0
12041,Köln,850.0,50.0,2.0,Köln,1400.0,,3.0
12042,Köln,1100.0,120.0,5.0,Köln,1300.0,,
12043,Köln,610.0,55.0,2.0,Köln,2000.0,,3.0
12044,Köln,990.0,80.0,3.0,Köln,1800.0,,4.0
12045,Köln,500.0,50.0,,Köln,1300.0,,3.0
12046,Köln,2154.0,143.0,5.0,Köln,2200.0,,4.0
12047,Köln,520.0,47.0,2.0,Köln,870.0,,1.0
12048,Köln,950.0,83.0,3.0,Köln,2000.0,,4.0
12049,Köln,918.0,102.0,4.0,Köln,1100.0,,
12050,Köln,650.0,42.0,,Köln,2550.0,,3.0
12051,Köln,840.0,75.0,,Köln,2500.0,,
12052,Köln,370.0,23.0,1.0,Köln,700.0,,1.0
12053,Köln,1000.0,103.0,3.0,Berlin,800.0,,2.0
12054,Köln,670.0,70.0,3.0,Köln,1500.0,,3.0
12055,Köln,1300.0,108.0,3.0,Bonn,3000.0,,2.0
12056,Köln,455.0,41.0,2.0,Köln,700.0,,
12057,Köln,410.0,41.0,2.0,Köln,900.0,,3.0
12058,Köln,1300.0,98.0,3.0,Köln,2000.0,,3.0
12059,Köln,1750.0,115.0,4.0,Köln,1200.0,,3.0
12060,Köln,1250.0,86.0,3.0,Köln,900.0,,2.0
12061,Köln,1100.0,87.0,3.0,Köln,700.0,,1.0
12062,Köln,900.0,72.0,3.0,Köln,800.0,,3.0
12063,Köln,1250.0,98.0,3.0,Köln,2100.0,,4.0
12064,Köln,699.0,60.0,3.0,Köln,850.0,,2.0
12065,Köln,700.0,75.0,3.0,Köln,2000.0,,4.0
12066,Köln,650.0,56.0,2.0,Köln,900.0,,
12067,Köln,445.0,36.0,,Köln,1000.0,,2.0
12068,Köln,860.0,75.0,3.0,Köln,1300.0,,4.0
12069,Köln,580.0,46.0,,Köln,850.0,,3.0
12070,Köln,1850.0,125.0,5.0,Köln,1400.0,,3.0
12071,Köln,900.0,75.0,,Bonn,1200.0,,
12072,Köln,1100.0,85.0,3.0,Bonn,1800.0,,3.0
12073,Köln,520.0,40.0,2.0,Köln,1100.0,,2.0
12074,Köln,990.0,95.0,4.0,Köln,2500.0,,4.0
12075,Köln,540.0,42.0,1.0,Köln,900.0,,2.0
12076,Köln,395.0,39.0,1.0,Köln,1000.0,,2.0
12077,Köln,335.0,37.0,1.0,Köln,500.0,,
12078,Köln,1050.0,80.0,3.0,Köln,900.0,,2.0
12079,Köln,940.0,89.0,3.0,Köln,1500.0,,
12080,Köln,970.0,74.0,3.0,Köln,1250.0,,
12081,Köln,1110.0,67.0,2.0,Hamburg,1200.0,,2.0
12082,Köln,1100.0,76.0,2.0,Köln,1500.0,,3.0
12083,Köln,540.0,45.0,2.0,Köln,1300.0,,3.0
12084,Köln,1290.0,120.0,3.0,Köln,1600.0,,
12085,Köln,426.0,27.0,1.0,Köln,700.0,,1.0
12086,Köln,1200.0,70.0,3.0,Köln,900.0,,2.0
12087,Köln,780.0,80.0,2.0,Köln,2300.0,,
12088,Köln,800.0,55.0,2.0,Köln,450.0,,1.0
12089,Köln,740.0,57.0,2.0,Köln,1600.0,,
12090,Köln,660.0,80.0,1.0,Köln,1300.0,,4.0
12091,Köln,1000.0,80.0,3.0,Köln,1400.0,,3.0
12092,Köln,950.0,72.0,2.0,Köln,1600.0,,3.0
12093,Köln,1369.0,90.0,3.0,Köln,1500.0,,2.0
12094,Köln,440.0,55.0,2.0,Köln,1300.0,,3.0
12095,Köln,750.0,58.0,2.0,Köln,550.0,,1.0
12096,Köln,920.0,78.0,3.0,Düsseldorf,1500.0,,
12097,Köln,730.0,43.0,2.0,Köln,650.0,,1.0
12098,Köln,555.0,44.0,1.0,Köln,800.0,,2.0
12099,Köln,840.0,56.0,1.0,Berlin,1100.0,,1.0
12100,Köln,670.0,50.0,2.0,Berlin,800.0,,
12101,Köln,1230.0,61.0,3.0,Köln,1400.0,,3.0
12102,Köln,980.0,84.0,3.0,Köln,2222.0,,4.0
12103,Köln,530.0,54.0,3.0,Köln,750.0,,2.0
12104,Köln,350.0,30.0,1.0,Köln,900.0,,
12105,Köln,1125.0,105.0,3.0,Köln,1500.0,,4.0
12106,Köln,1200.0,66.0,2.0,Köln,3000.0,,2.0
12107,Köln,655.0,80.0,2.0,Berlin,1500.0,,2.0
12108,Köln,1480.0,96.0,,Köln,1900.0,,
12109,Köln,1060.0,60.0,,Köln,750.0,,
12110,Köln,720.0,65.0,3.0,Köln,900.0,,
12111,Köln,813.0,81.0,3.0,Köln,500.0,,2.0
12112,Köln,1050.0,82.0,3.0,Köln,600.0,,2.0
12113,Köln,730.0,60.0,2.0,Köln,2000.0,,3.0
12114,Köln,700.0,70.0,4.0,Köln,1400.0,,4.0
12115,Köln,730.0,75.0,3.0,Köln,700.0,,2.0
12116,Köln,520.0,50.0,2.0,Köln,600.0,,1.0
12117,Köln,900.0,79.0,3.0,Köln,1300.0,,4.0
12118,Köln,750.0,53.0,2.0,Köln,1100.0,,3.0
12119,Köln,1185.0,57.0,1.0,Köln,1000.0,,1.0
12120,Köln,730.0,60.0,2.0,Köln,1320.0,,3.0
12121,Köln,995.0,78.0,3.0,Köln,1000.0,,3.0
12122,Köln,900.0,100.0,3.0,Köln,1100.0,,3.0
12123,Köln,555.0,63.0,,Ehrenfeld,1500.0,,4.0
12124,Köln,950.0,75.0,3.0,Köln,850.0,,2.0
12125,Köln,700.0,76.0,,Köln,700.0,,
12126,Köln,1050.0,75.0,3.0,Köln,850.0,,2.0
12127,Köln,530.0,45.0,2.0,Köln,600.0,,2.0
12128,Köln,703.0,62.0,2.0,Köln,450.0,,1.0
12129,Köln,680.0,47.0,2.0,Köln,650.0,,2.0
12130,Köln,860.0,64.0,2.0,Köln,800.0,,2.0
12131,Köln,580.0,50.0,2.0,Köln,900.0,,3.0
12132,Köln,1000.0,65.0,,Köln,1200.0,,
12133,Köln,980.0,94.0,,Köln,1900.0,,4.0
12134,Köln,471.0,32.0,,Köln,1200.0,,3.0
12135,Köln,1090.0,75.0,3.0,Köln,1400.0,,2.0
12136,Köln,471.0,32.0,,Köln,1200.0,,2.0
12137,Köln,990.0,70.0,3.0,Köln,800.0,,1.0
12138,Köln,961.0,74.0,3.0,Köln,1000.0,,2.0
12139,Köln,792.0,67.0,2.0,Köln,800.0,,1.0
12140,Köln,840.0,70.0,3.0,Köln,1400.0,,3.0
12141,Köln,820.0,65.0,2.0,Köln,550.0,,1.0
12142,Köln,660.0,59.0,,Köln,850.0,,2.0
12143,Köln,1100.0,99.0,3.0,Köln,800.0,,2.0
12144,Köln,550.0,50.0,2.0,Köln,1600.0,,
12145,Köln,550.0,50.0,2.0,Köln,1800.0,,
12146,Köln,430.0,40.0,2.0,Köln,700.0,,
12147,Köln,1350.0,75.0,3.0,Köln,800.0,,2.0
12148,Köln,1178.0,62.0,,Köln,1500.0,,2.0
12149,Köln,980.0,53.0,2.0,Köln,1000.0,,2.0
12150,Köln,735.0,72.0,2.0,Köln,1600.0,,3.0
12151,Köln,1425.0,100.0,,Köln,700.0,,2.0
12152,Köln,700.0,50.0,2.0,Köln,2500.0,,3.0
12153,Köln,930.0,104.0,4.0,Köln,850.0,,2.0
12154,Köln,660.0,55.0,,Köln,2000.0,,4.0
12155,Köln,1125.0,86.0,4.0,Köln,900.0,,3.0
12156,Köln,980.0,78.0,,Köln,750.0,,2.0
12157,Köln,900.0,84.0,2.0,Köln,1500.0,,3.0
12158,Köln,719.0,65.0,3.0,Köln,650.0,,
12159,Köln,620.0,80.0,3.0,Köln,950.0,,4.0
12160,Köln,630.0,56.0,,Köln,500.0,,
12161,Köln,650.0,65.0,2.0,Köln,1300.0,,3.0
