,g-city,g-rent,g-surf,g-rooms,t-city,t-max-rent,t-surf-min,t-rooms
23341,Hamburg,575 €,45 m²,2,Hamburg,3.000 €,70 m²,3
23342,Hamburg,1100 €,65 m²,"2,5",Hamburg,2.100 €,85 m²,"3,5"
23343,Hamburg,980 €,80 m²,3,Hamburg,2.250 €,95 m²,4
23344,Hamburg,1371 €,95 m²,"3,5",Hamburg,1.600 €,100 m²,"4,5"
23345,Hamburg,900 €,60 m²,"1,5",Hamburg,1.200 €,80 m²,1
23346,Hamburg,655 €,58 m²,2,Hamburg,2.500 €,70 m²,"3,5"
23347,Hamburg,600 €,60 m²,3,Hamburg,950 €,65 m²,"3,5"
23348,Hamburg,494 €,64 m²,"2,5",Lüneburg,1.000 €,75 m²,3
23349,Hamburg,976 €,86 m²,3,Hamburg,1.200 €,70 m²,"2,5"
23350,Hamburg,450 €,29 m²,1,Hamburg,600 €,60 m²,1
23351,Hamburg,700 €,55 m²,2,Hamburg,1.600 €,40 m²,"2,5"
23352,Hamburg,1200 €,54 m²,2,Hamburg,2.500 €,70 m²,3
23353,Hamburg,542 €,65 m²,3,Hamburg,1.999 €,80 m²,"3,5"
23354,Hamburg,535 €,50 m²,2,Hamburg,800 €,75 m²,4
23355,Hamburg,630 €,48 m²,2,Hamburg,850 €,70 m²,3
23356,Hamburg,450 €,55 m²,"2,5",Hamburg,1.200 €,65 m²,"2,5"
23357,Hamburg,629 €,50 m²,2,Hamburg,650 €,45 m²,1
23358,Hamburg,740 €,53 m²,3,Hamburg,2.000 €,90 m²,4
23359,Hamburg,700 €,52 m²,2,Hamburg,1.750 €,85 m²,4
23360,Hamburg,1150 €,80 m²,3,Hamburg,1.700 €,90 m²,3
23361,Hamburg,650 €,30 m²,1,Hamburg,700 €,35 m²,"1,5"
23362,Hamburg,2300 €,106 m²,4,Hamburg,1.900 €,85 m²,3
23363,Hamburg,1300 €,85 m²,3,Kiel,1.200 €,85 m²,"2,5"
23364,Hamburg,600 €,60 m²,"2,5",Hamburg,1.800 €,60 m²,3
23365,Hamburg,1600 €,93 m²,4,Hamburg,2.000 €,70 m²,1
23366,Hamburg,352 €,58 m²,2,Hamburg,940 €,65 m²,3
23367,Hamburg,1265 €,80 m²,3,Hamburg,1.500 €,70 m²,"2,5"
23368,Hamburg,800 €,55 m²,3,Hamburg,900 €,46 m²,2
23369,Hamburg,680 €,80 m²,3,Hamburg,2.000 €,70 m²,"3,5"
23370,Hamburg,334 €,41 m²,2,Hamburg,700 €,34 m²,1
23371,Hamburg,1300 €,75 m²,3,Hamburg,2.000 €,90 m²,"3,5"
23372,Hamburg,556 €,54 m²,"2,5",Hamburg,800 €,70 m²,3
23373,Hamburg,800 €,69 m²,"2,5",Berlin,900 €,65 m²,"2,5"
23374,Hamburg,890 €,64 m²,2,Hamburg,1.400 €,85 m²,3
23375,Hamburg,1150 €,81 m²,"2,5",Hamburg,1.999 €,90 m²,3
23376,Hamburg,1000 €,89 m²,4,Hamburg,1.800 €,100 m²,6
23377,Hamburg,740 €,59 m²,2,Hamburg,950 €,60 m²,3
23378,Hamburg,900 €,39 m²,2,Hamburg,800 €,20 m²,1
23379,Hamburg,1250 €,80 m²,"3,5",Hamburg,1.800 €,80 m²,3
23380,Hamburg,610 €,62 m²,"2,5",Hamburg,720 €,70 m²,3
23381,Hamburg,700 €,65 m²,2,Hamburg,1.400 €,77 m²,"2,5"
23382,Hamburg,350 €,20 m²,"1,5",Hamburg,500 €,20 m²,1
23383,Hamburg,900 €,80 m²,1,Hamburg,800 €,85 m²,1
23384,Hamburg,650 €,67 m²,3,München,1.200 €,70 m²,"2,5"
23385,Hamburg,930 €,76 m²,3,Hamburg,2.200 €,80 m²,"3,5"
23386,Hamburg,376 €,22 m²,1,Hamburg,800 €,30 m²,1
23387,Hamburg,800 €,65 m²,"3,5",Hamburg,900 €,70 m²,"3,5"
23388,Hamburg,1404 €,85 m²,3,Hamburg,2.000 €,80 m²,"3,5"
23389,Hamburg,1950 €,60 m²,"2,5",Hamburg,2.000 €,60 m²,2
23390,Hamburg,600 €,64 m²,4,Hamburg,1.000 €,1.500 m²,"4,5"
23391,Hamburg,900 €,50 m²,2,Hamburg,900 €,50 m²,2
23392,Hamburg,1 €,20 m²,1,Hamburg,800 €,30 m²,1
23393,Hamburg,460 €,46 m²,2,Hamburg,900 €,60 m²,"2,5"
23394,Hamburg,1300 €,76 m²,3,Hamburg,2.500 €,90 m²,3
23395,Hamburg,660 €,62 m²,2,Hamburg,700 €,50 m²,"1,5"
23396,Hamburg,1500 €,82 m²,"3,5",Hamburg,1.000 €,30 m²,1
23397,Hamburg,630 €,76 m²,3,Hamburg,1.200 €,80 m²,4
23398,Hamburg,950 €,75 m²,"3,5",Hamburg,1.900 €,110 m²,4
23399,Hamburg,650 €,64 m²,"2,5",Hamburg,1.200 €,60 m²,"2,5"
23400,Hamburg,450 €,38 m²,2,Hamburg,1.500 €,60 m²,3
23401,Hamburg,650 €,60 m²,3,Hamburg,1.200 €,80 m²,"3,5"
23402,Hamburg,900 €,40 m²,"1,5",Hamburg,900 €,42 m²,"1,5"
23403,Hamburg,300 €,34 m²,1,Hamburg,500 €,20 m²,1
23404,Hamburg,750 €,71 m²,"2,5",Hamburg,1.350 €,70 m²,3
23405,Hamburg,750 €,26 m²,1,Hamburg,850 €,20 m²,1
23406,Hamburg,890 €,65 m²,2,Hamburg,1.200 €,65 m²,3
23407,Hamburg,673 €,43 m²,2,Hamburg,1.500 €,60 m²,3
23408,Hamburg,400 €,57 m²,"2,5",Hamburg,1.500 €,58 m²,"3,5"
23409,Hamburg,426 €,51 m²,2,Hamburg,1.000 €,70 m²,3
23410,Hamburg,400 €,53 m²,2,Hamburg,500 €,35 m²,"1,5"
23411,Hamburg,450 €,50 m²,2,Hamburg,850 €,70 m²,3
23412,Hamburg,780 €,65 m²,3,Hamburg,1.200 €,60 m²,"2,5"
23413,Hamburg,560 €,47 m²,2,Hamburg,1.000 €,70 m²,3
23414,Hamburg,580 €,65 m²,3,Hamburg,1.000 €,70 m²,4
23415,Hamburg,1000 €,70 m²,"2,5",Hamburg,700 €,70 m²,3
23416,Hamburg,750 €,50 m²,2,Hamburg,800 €,50 m²,2
23417,Hamburg,1300 €,70 m²,"3,5",Hamburg,1.000 €,30 m²,2
23418,Hamburg,611 €,75 m²,3,Hamburg,750 €,75 m²,"3,5"
23419,Hamburg,300 €,46 m²,2,Rostock,800 €,50 m²,2
23420,Hamburg,1029 €,110 m²,4,Hamburg,900 €,65 m²,"2,5"
23421,Hamburg,794 €,60 m²,1,Hamburg,800 €,65 m²,1
23422,Hamburg,400 €,44 m²,2,Hamburg,90 €,55 m²,3
23423,Hamburg,800 €,506 m²,2,Hamburg,2.100 €,50 m²,1
23424,Hamburg,650 €,50 m²,2,Hamburg,1.200 €,65 m²,3
23425,Hamburg,1780 €,105 m²,3,Hamburg,3.000 €,100 m²,"3,5"
23426,Hamburg,600 €,55 m²,2,Hamburg,1.200 €,60 m²,3
23427,Hamburg,500 €,32 m²,1,Hamburg,1.500 €,60 m²,3
23428,Hamburg,750 €,78 m²,3,Hamburg,1.000 €,75 m²,4
23429,Hamburg,1800 €,130 m²,"5,5",München,1.500 €,80 m²,3
23430,Hamburg,900 €,50 m²,2,Hamburg,1.000 €,20 m²,1
23431,Hamburg,750 €,68 m²,"3,5",Hamburg,2.100 €,85 m²,4
23432,Hamburg,750 €,56 m²,"2,5",Hamburg,2.500 €,70 m²,3
23433,Hamburg,550 €,70 m²,3,Hamburg,900 €,70 m²,3
23434,Hamburg,1600 €,95 m²,3,Hamburg,3 €,120 m²,4
23435,Hamburg,800 €,70 m²,2,Hamburg,1.200 €,70 m²,"2,5"
23436,Hamburg,850 €,65 m²,3,Hamburg,1.100 €,60 m²,3
23437,Hamburg,600 €,42 m²,2,Berlin,650 €,35 m²,"1,5"
23438,Hamburg,1300 €,56 m²,2,Hamburg,900 €,30 m²,1
23439,Hamburg,650 €,44 m²,2,Hamburg,1.000 €,50 m²,"2,5"
23440,Hamburg,570 €,52 m²,2,Hamburg,500 €,35 m²,2
23441,Hamburg,900 €,72 m²,"2,5",Hamburg,1.500 €,85 m²,3
23442,Hamburg,1300 €,70 m²,"2,5",Berlin,1.600 €,25 m²,1
23443,Hamburg,630 €,50 m²,2,Hamburg,1.300 €,60 m²,"3,5"
23444,Hamburg,850 €,65 m²,"2,5",Hamburg,950 €,60 m²,3
23445,Hamburg,632 €,47 m²,2,Hamburg,600 €,45 m²,2
23446,Hamburg,1300 €,200 m²,4,Hamburg,1.500 €,200 m²,4
23447,Hamburg,500 €,70 m²,3,Hamburg,700 €,60 m²,3
23448,Hamburg,670 €,57 m²,2,Hamburg,1.500 €,50 m²,1
23449,Hamburg,800 €,67 m²,3,Hamburg,900 €,68 m²,"2,5"
23450,Hamburg,978 €,70 m²,3,Hamburg,1.500 €,80 m²,4
23451,Hamburg,850 €,60 m²,2,Hamburg,2.200 €,80 m²,3
23452,Hamburg,1050 €,74 m²,4,Hamburg,1.800 €,90 m²,4
23453,Hamburg,1750 €,90 m²,3,Hamburg,2.500 €,90 m²,3
23454,Hamburg,1750 €,120 m²,4,Hamburg,2.000 €,90 m²,3
23455,Hamburg,2150 €,130 m²,5,Hamburg,3.000 €,100 m²,"3,5"
23456,Hamburg,1100 €,60 m²,2,Hamburg,1.200 €,60 m²,"2,5"
23457,Hamburg,540 €,56 m²,3,Hamburg,750 €,56 m²,"2,5"
23458,Hamburg,1000 €,67 m²,"2,5",Hamburg,3.000 €,1.000 m²,3
23459,Hamburg,900 €,60 m²,"2,5",Düsseldorf,1.000 €,70 m²,3
23460,Hamburg,550 €,83 m²,4,Hamburg,1.400 €,80 m²,3
23461,Hamburg,780 €,68 m²,3,Hamburg,1.000 €,80 m²,"3,5"
23462,Hamburg,910 €,65 m²,3,Hamburg,1.300 €,75 m²,3
23463,Hamburg,850 €,63 m²,2,Hamburg,800 €,75 m²,3
23464,Hamburg,700 €,40 m²,1,Hamburg,700 €,40 m²,2
23465,Hamburg,1000 €,20 m²,1,Hamburg,1.000 €,20 m²,1
23466,Hamburg,1100 €,72 m²,3,Hamburg,1.000 €,55 m²,2
23467,Hamburg,850 €,55 m²,2,Hamburg,1.800 €,80 m²,3
23468,Hamburg,700 €,53 m²,2,Hamburg,1.100 €,65 m²,3
23469,Hamburg,1550 €,94 m²,4,Hamburg,1.500 €,70 m²,3
23470,Hamburg,644 €,45 m²,2,Kiel,1.100 €,80 m²,3
23471,Hamburg,1175 €,85 m²,3,Hamburg,2.000 €,120 m²,4
23472,Hamburg,650 €,60 m²,2,Hamburg,900 €,60 m²,3
23473,Hamburg,818 €,70 m²,2,Hamburg,1.000 €,50 m²,2
23474,Hamburg,790 €,55 m²,2,Hamburg,2.500 €,70 m²,3
23475,Hamburg,780 €,73 m²,3,Lüneburg,1.000 €,80 m²,3
23476,Hamburg,1400 €,60 m²,2,Hamburg,1.500 €,60 m²,2
23477,Hamburg,900 €,76 m²,2,Hamburg,2.000 €,80 m²,"2,5"
23478,Hamburg,1100 €,65 m²,2,Hamburg,1.500 €,75 m²,3
23479,Hamburg,415 €,60 m²,"2,5",Hamburg,700 €,60 m²,"2,5"
23480,Hamburg,1200 €,55 m²,2,Hamburg,800 €,20 m²,1
23481,Hamburg,399 €,64 m²,2,Hamburg,1.000 €,55 m²,"2,5"
23482,Hamburg,450 €,37 m²,2,Hamburg,550 €,30 m²,"1,5"
23483,Hamburg,1052 €,80 m²,3,Hamburg,1.800 €,80 m²,"4,5"
23484,Hamburg,815 €,71 m²,3,Hamburg,1.200 €,70 m²,3
23485,Hamburg,660 €,58 m²,2,Hamburg,1.100 €,55 m²,2
23486,Hamburg,650 €,84 m²,"3,5",Hamburg,550 €,45 m²,3
23487,Hamburg,745 €,53 m²,"2,5",Hamburg,1.600 €,60 m²,"2,5"
23488,Hamburg,2700 €,140 m²,4,Hamburg,2.800 €,120 m²,4
23489,Hamburg,1400 €,86 m²,"3,5",Hamburg,2.300 €,95 m²,4
23490,Hamburg,700 €,43 m²,"1,5",Hamburg,2.500 €,75 m²,3
23491,Hamburg,810 €,66 m²,3,Hamburg,1.200 €,80 m²,4
23492,Hamburg,980 €,87 m²,"3,5",Hamburg,2.200 €,90 m²,4
23493,Hamburg,355 €,26 m²,1,Hamburg,1.000 €,50 m²,"2,5"
23494,Hamburg,850 €,55 m²,2,Hamburg,2.000 €,70 m²,3
23495,Hamburg,700 €,50 m²,"1,5",Hamburg,900 €,50 m²,"1,5"
23496,Hamburg,850 €,70 m²,2,Hamburg,1.300 €,70 m²,"3,5"
23497,Hamburg,844 €,92 m²,"3,5",Hamburg,900 €,60 m²,"2,5"
23498,Hamburg,1100 €,72 m²,2,Hamburg,1.200 €,55 m²,3
23499,Hamburg,1400 €,90 m²,3,Hamburg,2.500 €,90 m²,4
23500,Hamburg,350 €,21 m²,1,Hamburg,600 €,20 m²,1
23501,Hamburg,600 €,75 m²,3,Hamburg,1.600 €,70 m²,4
23502,Hamburg,381 €,47 m²,2,Hamburg,500 €,45 m²,2
23503,Hamburg,708 €,50 m²,2,Hamburg,1.850 €,80 m²,4
23504,Hamburg,700 €,65 m²,"2,5",Hamburg,1.400 €,80 m²,"3,5"
23505,Hamburg,1013 €,67 m²,3,Hamburg,1.700 €,89 m²,4
23506,Hamburg,550 €,48 m²,2,Hamburg,1.100 €,60 m²,3
23507,Hamburg,591 €,60 m²,2,Hamburg,900 €,50 m²,2
23508,Hamburg,706 €,45 m²,2,Hamburg,2.500 €,90 m²,4
23509,Hamburg,434 €,73 m²,3,Altona,800 €,60 m²,3
23510,Hamburg,900 €,48 m²,2,Hamburg,1.700 €,80 m²,3
23511,Hamburg,520 €,47 m²,2,Hamburg,1.500 €,65 m²,3
23512,Hamburg,351 €,57 m²,"2,5",Hamburg,850 €,60 m²,"2,5"
23513,Hamburg,1200 €,50 m²,2,Hamburg,500 €,9 m²,1
23514,Hamburg,1000 €,75 m²,3,Hamburg,100 €,75 m²,3
23515,Hamburg,576 €,74 m²,3,Hamburg,1.500 €,80 m²,"3,5"
23516,Hamburg,400 €,52 m²,"2,5",Hamburg,800 €,75 m²,3
23517,Hamburg,930 €,60 m²,"2,5",Hamburg,600 €,50 m²,"1,5"
23518,Hamburg,850 €,60 m²,2,Hamburg,1.250 €,65 m²,"3,5"
23519,Hamburg,750 €,80 m²,3,Hamburg,1.000 €,75 m²,3
23520,Hamburg,1200 €,78 m²,3,Zürich,2.000 €,70 m²,"3,5"
23521,Hamburg,1500 €,85 m²,4,Hamburg,1.800 €,80 m²,"3,5"
23522,Hamburg,399 €,76 m²,3,Hamburg,1.500 €,90 m²,4
23523,Hamburg,1000 €,86 m²,3,Hamburg,2.000 €,100 m²,4
23524,Hamburg,950 €,64 m²,"2,5",Hamburg,1.400 €,80 m²,"1,5"
23525,Hamburg,630 €,73 m²,"2,5",Hamburg,1.200 €,80 m²,4
23526,Hamburg,720 €,70 m²,3,Hamburg,1.200 €,70 m²,"3,5"
23527,Hamburg,1100 €,83 m²,3,Hamburg,850 €,65 m²,3
23528,Hamburg,1000 €,80 m²,3,Hamburg,1.400 €,90 m²,"3,5"
23529,Hamburg,1350 €,89 m²,3,Hamburg,1.650 €,70 m²,"2,5"
23530,Hamburg,3000 €,200 m²,1,Hamburg,2.200 €,90 m²,4
23531,Hamburg,800 €,79 m²,3,Hamburg,560 €,35 m²,1
23532,Hamburg,700 €,52 m²,2,Hamburg,1.400 €,85 m²,3
23533,Hamburg,1200 €,70 m²,3,Hannover,1.400 €,80 m²,"3,5"
23534,Hamburg,550 €,48 m²,"2,5",Hamburg,660 €,55 m²,3
23535,Hamburg,950 €,85 m²,3,Hamburg,1.000 €,52 m²,"2,5"
23536,Hamburg,770 €,61 m²,"2,5",Hamburg,1.000 €,60 m²,2
23537,Hamburg,980 €,90 m²,4,Hamburg,1.400 €,80 m²,4
23538,Hamburg,1000 €,60 m²,"2,5",Hamburg,1.500 €,80 m²,"3,5"
23539,Hamburg,532 €,73 m²,"2,5",Hamburg,700 €,80 m²,"3,5"
23540,Hamburg,1000 €,55 m²,3,Hamburg,1.000 €,55 m²,"2,5"
23541,Hamburg,1200 €,90 m²,3,Hamburg,2.000 €,90 m²,"4,5"
23542,Hamburg,500 €,75 m²,3,Hamburg,1.000 €,75 m²,4
23543,Hamburg,1487 €,79 m²,3,Hamburg,1.500 €,70 m²,2
23544,Hamburg,425 €,55 m²,2,Hamburg,600 €,35 m²,"1,5"
23545,Hamburg,620 €,60 m²,2,Hamburg,850 €,65 m²,3
23546,Hamburg,1100 €,95 m²,4,Hamburg,800 €,30 m²,"1,5"
23547,Hamburg,765 €,72 m²,"2,5",Hamburg,1.500 €,60 m²,2
23548,Hamburg,1000 €,50 m²,1,Hamburg,1.500 €,50 m²,1
23549,Hamburg,425 €,24 m²,1,Hamburg,800 €,45 m²,2
23550,Hamburg,650 €,60 m²,"2,5",Hamburg,850 €,65 m²,3
23551,Hamburg,672 €,52 m²,2,Hamburg,1.000 €,65 m²,"2,5"
23552,Hamburg,560 €,53 m²,2,Hamburg,1.000 €,75 m²,3
23553,Hamburg,555 €,60 m²,2,München,455 €,60 m²,3
23554,Hamburg,350 €,50 m²,2,Hamburg,700 €,40 m²,"1,5"
23555,Hamburg,2400 €,60 m²,3,Hamburg,2.400 €,60 m²,3
23556,Hamburg,800 €,68 m²,"3,5",Hamburg,2.300 €,80 m²,"3,5"
23557,Hamburg,780 €,68 m²,3,Hamburg,1.500 €,65 m²,4
23558,Hamburg,520 €,70 m²,1,Hamburg,1.300 €,70 m²,"3,5"
23559,Hamburg,500 €,43 m²,2,Hamburg,1.000 €,60 m²,"2,5"
23560,Hamburg,1700 €,75 m²,3,Hamburg,1.800 €,75 m²,3
23561,Hamburg,1400 €,67 m²,2,Hamburg,1.300 €,70 m²,3
23562,Hamburg,1250 €,85 m²,3,Hamburg,2.000 €,110 m²,"4,5"
23563,Hamburg,1500 €,124 m²,"4,5",Hamburg,1.800 €,90 m²,"3,5"
23564,Hamburg,2600 €,140 m²,4,Hamburg,1.700 €,70 m²,1
23565,Hamburg,640 €,65 m²,"2,5",Hamburg,1.300 €,80 m²,3
23566,Hamburg,550 €,20 m²,2,Hamburg,700 €,20 m²,2
23567,Hamburg,1140 €,78 m²,4,Hamburg,1.400 €,54 m²,2
23568,Hamburg,975 €,59 m²,2,Hamburg,1.500 €,60 m²,"2,5"
23569,Hamburg,975 €,75 m²,3,Hamburg,1.400 €,77 m²,"3,5"
23570,Hamburg,600 €,28 m²,2,Hamburg,1.500 €,70 m²,3
23571,Hamburg,500 €,62 m²,"2,5",Hamburg,1.500 €,80 m²,"3,5"
23572,Hamburg,669 €,64 m²,"2,5",Hamburg,1.000 €,60 m²,"2,5"
23573,Hamburg,560 €,60 m²,3,Hamburg,900 €,70 m²,4
23574,Hamburg,1200 €,70 m²,"2,5",Hamburg,1.200 €,70 m²,3
23575,Hamburg,940 €,56 m²,3,Hamburg,750 €,20 m²,2
23576,Hamburg,1225 €,68 m²,2,Hamburg,3.000 €,100 m²,"3,5"
23577,Hamburg,880 €,54 m²,2,Hamburg,1.200 €,59 m²,2
23578,Hamburg,960 €,68 m²,3,Hamburg,1.500 €,40 m²,3
23579,Hamburg,600 €,38 m²,1,Hamburg,1.100 €,40 m²,2
23580,Hamburg,1400 €,78 m²,3,Hamburg,2.100 €,70 m²,3
23581,Hamburg,890 €,63 m²,3,Hamburg,2.300 €,120 m²,"3,5"
23582,Hamburg,750 €,53 m²,2,Hamburg,700 €,40 m²,1
23583,Hamburg,950 €,65 m²,"2,5",Hamburg,2.000 €,65 m²,"2,5"
23584,Hamburg,700 €,50 m²,2,Hamburg,1.200 €,60 m²,"2,5"
23585,Hamburg,635 €,53 m²,"2,5",Hamburg,1.300 €,70 m²,3
23586,Hamburg,950 €,58 m²,2,Hamburg,1.100 €,55 m²,"2,5"
23587,Hamburg,930 €,150 m²,5,Hamburg,1.100 €,80 m²,3
23588,Hamburg,1350 €,90 m²,4,München,1.200 €,80 m²,3
23589,Hamburg,1100 €,70 m²,"2,5",Hamburg,2.000 €,70 m²,3
23590,Hamburg,808 €,59 m²,2,Hamburg,1.300 €,60 m²,3
23591,Hamburg,550 €,50 m²,2,Hamburg,1.200 €,55 m²,2
23592,Hamburg,840 €,80 m²,3,Hamburg,1.500 €,60 m²,"2,5"
23593,Hamburg,1100 €,78 m²,3,Hamburg,1.600 €,100 m²,"4,5"
23594,Hamburg,500 €,60 m²,"2,5",Hamburg,700 €,60 m²,"2,5"
23595,Hamburg,800 €,65 m²,3,Hamburg,1.500 €,70 m²,3
23596,Hamburg,750 €,60 m²,2,Hamburg,850 €,60 m²,3
23597,Hamburg,800 €,90 m²,4,Hamburg,800 €,60 m²,2
23598,Hamburg,5000 €,50 m²,1,Hamburg,5.000 €,20 m²,1
23599,Hamburg,600 €,46 m²,"1,5",Hamburg,850 €,57 m²,"2,5"
23600,Hamburg,700 €,60 m²,1,Hamburg,650 €,45 m²,1
23601,Hamburg,700 €,50 m²,2,Hamburg,1.400 €,65 m²,"2,5"
23602,Hamburg,586 €,50 m²,"2,5",Hamburg,750 €,40 m²,1
23603,Hamburg,700 €,60 m²,3,Hamburg,900 €,80 m²,"3,5"
23604,Hamburg,1100 €,70 m²,"3,5",Hamburg,1.700 €,90 m²,4
23605,Hamburg,1000 €,70 m²,3,Hamburg,1.600 €,90 m²,4
23606,Hamburg,470 €,50 m²,2,Hamburg,1.000 €,50 m²,"2,5"
23607,Hamburg,196 €,41 m²,"1,5",Hamburg,650 €,50 m²,2
23608,Hamburg,700 €,70 m²,"2,5",Hamburg,800 €,75 m²,"2,5"
23609,Hamburg,690 €,50 m²,2,Hamburg,2.500 €,70 m²,3
23610,Hamburg,1000 €,80 m²,4,Hamburg,900 €,80 m²,4
23611,Hamburg,700 €,73 m²,3,Hamburg,1.000 €,70 m²,3
23612,Hamburg,590 €,30 m²,"1,5",Hamburg,700 €,50 m²,2
23613,Hamburg,740 €,71 m²,"2,5",Hamburg,2.000 €,80 m²,"3,5"
23614,Hamburg,650 €,60 m²,3,Hamburg,800 €,55 m²,3
23615,Hamburg,1600 €,85 m²,"3,5",Hamburg,3.000 €,100 m²,4
23616,Hamburg,540 €,51 m²,"2,5",Hamburg,900 €,70 m²,3
23617,Hamburg,1000 €,70 m²,"2,5",Hamburg,1.800 €,65 m²,"2,5"
23618,Hamburg,960 €,84 m²,4,Hamburg,1.100 €,90 m²,"3,5"
23619,Hamburg,1100 €,50 m²,"1,5",Hamburg,1.100 €,40 m²,"1,5"
23620,Hamburg,1407 €,126 m²,4,Hamburg,1.900 €,94 m²,"4,5"
23621,Hamburg,650 €,53 m²,"2,5",Hamburg,900 €,60 m²,3
23622,Hamburg,500 €,61 m²,"2,5",Hamburg,1.000 €,75 m²,"3,5"
23623,Hamburg,553 €,60 m²,2,Hamburg,1.500 €,70 m²,"3,5"
23624,Hamburg,2000 €,80 m²,1,Hamburg,2.000 €,80 m²,3
23625,Hamburg,490 €,25 m²,1,Hamburg,950 €,40 m²,1
23626,Hamburg,1000 €,70 m²,3,Köln,900 €,9 m²,1
23627,Hamburg,1950 €,50 m²,2,Hamburg,1.800 €,100 m²,4
23628,Hamburg,1300 €,35 m²,1,Hamburg,1.300 €,35 m²,2
23629,Hamburg,700 €,54 m²,2,Hamburg,1.400 €,75 m²,3
23630,Hamburg,890 €,56 m²,2,Hamburg,900 €,60 m²,3
23631,Hamburg,665 €,60 m²,2,Hamburg,950 €,65 m²,3
23632,Hamburg,900 €,70 m²,3,Hamburg,1.500 €,65 m²,3
23633,Hamburg,1200 €,70 m²,3,Hamburg,2.000 €,80 m²,4
23634,Hamburg,835 €,51 m²,1,Hamburg,500 €,30 m²,1
23635,Hamburg,550 €,60 m²,"2,5",Hamburg,900 €,70 m²,3
23636,Hamburg,950 €,55 m²,2,Hamburg,2.000 €,70 m²,2
23637,Hamburg,530 €,50 m²,2,Hamburg,900 €,60 m²,3
23638,Hamburg,750 €,70 m²,"2,5",Hamburg,550 €,48 m²,2
23639,Hamburg,1000 €,55 m²,1,Hamburg,1.500 €,50 m²,1
23640,Hamburg,522 €,52 m²,3,Hamburg,700 €,40 m²,1
23641,Hamburg,465 €,54 m²,2,Hamburg,950 €,65 m²,"2,5"
23642,Hamburg,485 €,40 m²,"1,5",Hamburg,1.100 €,60 m²,2
23643,Hamburg,640 €,48 m²,2,Hamburg,1.600 €,50 m²,2
23644,Hamburg,900 €,85 m²,3,Hamburg,1.200 €,60 m²,2
23645,Hamburg,795 €,55 m²,2,Hamburg,1.000 €,50 m²,"2,5"
23646,Hamburg,750 €,67 m²,3,Hamburg,1.800 €,85 m²,4
23647,Hamburg,570 €,50 m²,2,Hamburg,1.100 €,75 m²,3
23648,Hamburg,1040 €,85 m²,3,Hamburg,1.000 €,50 m²,2
23649,Hamburg,600 €,25 m²,"1,5",Hamburg,700 €,30 m²,2
23650,Hamburg,1300 €,72 m²,3,Hamburg,2.500 €,90 m²,4
23651,Hamburg,1200 €,80 m²,1,Hamburg,2.000 €,90 m²,3
23652,Hamburg,725 €,68 m²,"2,5",Hamburg,950 €,50 m²,"2,5"
23653,Hamburg,1155 €,70 m²,3,Hamburg,2.000 €,85 m²,3
23654,Hamburg,532 €,37 m²,1,Hamburg,1.600 €,60 m²,2
23655,Hamburg,420 €,50 m²,2,Hamburg,500 €,55 m²,2
23656,Hamburg,550 €,65 m²,"2,5",Hamburg,1.500 €,nicht angegeben,1
23657,Hamburg,605 €,63 m²,2,Hamburg,1.500 €,80 m²,3
23658,Hamburg,500 €,75 m²,3,Hamburg,1.000 €,80 m²,"3,5"
23659,Hamburg,1150 €,77 m²,2,Hamburg,1.100 €,60 m²,"2,5"
23660,Hamburg,1650 €,100 m²,4,Hamburg,3.800 €,100 m²,"4,5"
23661,Hamburg,1750 €,125 m²,"3,5",Hamburg,2.200 €,90 m²,4
23662,Hamburg,1100 €,76 m²,2,Hamburg,700 €,30 m²,"1,5"
23663,Hamburg,500 €,67 m²,3,Hamburg,1.000 €,80 m²,4
23664,Hamburg,1100 €,65 m²,2,Hamburg,2.300 €,79 m²,"3,5"
23665,Hamburg,1100 €,95 m²,4,Hamburg,1.300 €,80 m²,3
23666,Hamburg,800 €,80 m²,"3,5",Hamburg,1.000 €,40 m²,"2,5"
23667,Hamburg,750 €,68 m²,3,Hamburg,1.700 €,80 m²,4
23668,Hamburg,567 €,63 m²,"2,5",Hamburg,900 €,60 m²,3
23669,Hamburg,1100 €,67 m²,"2,5",Hamburg,1.700 €,90 m²,4
23670,Hamburg,990 €,70 m²,3,Hamburg,1.500 €,70 m²,3
23671,Hamburg,500 €,38 m²,"1,5",Hamburg,1.200 €,30 m²,"2,5"
23672,Hamburg,580 €,67 m²,3,Hamburg,1.000 €,77 m²,"4,5"
23673,Hamburg,750 €,40 m²,1,Hamburg,800 €,40 m²,2
23674,Hamburg,535 €,54 m²,"1,5",Hamburg,1.800 €,70 m²,3
23675,Hamburg,950 €,60 m²,3,Hamburg,800 €,35 m²,1
23676,Hamburg,550 €,4 m²,4,Hamburg,750 €,60 m²,"2,5"
23677,Hamburg,381 €,51 m²,2,Hamburg,65 €,55 m²,"2,5"
23678,Hamburg,850 €,85 m²,3,Hamburg,1.500 €,100 m²,"4,5"
23679,Hamburg,800 €,72 m²,3,Hamburg,900 €,70 m²,"3,5"
23680,Hamburg,850 €,68 m²,3,Hamburg,2.000 €,90 m²,4
23681,Hamburg,900 €,70 m²,"3,5",Hamburg,1.500 €,60 m²,"3,5"
23682,Hamburg,716 €,59 m²,"2,5",München,1.300 €,50 m²,"2,5"
